frame,x1,y1,x2,y2
420,816.502197265625,650.0302734375,863.5996704101562,730.1566772460938
421,815.940673828125,651.0226440429688,865.5243530273438,729.5612182617188
422,817.7459106445312,651.969970703125,869.3809204101562,729.8685302734375
423,822.2531127929688,652.9617919921875,874.7131958007812,729.8616943359375
424,827.281494140625,651.7841796875,877.9002685546875,729.3229370117188
425,827.81103515625,650.1212768554688,880.972412109375,726.8571166992188
426,829.3004760742188,650.5263671875,880.9402465820312,726.23388671875
427,831.35888671875,650.893310546875,884.2846069335938,725.7400512695312
428,834.0040283203125,651.52197265625,884.940673828125,724.6657104492188
429,839.7498779296875,651.40478515625,887.1340942382812,724.2919311523438
430,844.9949340820312,653.0717163085938,888.5751342773438,725.7269897460938
431,853.1539306640625,655.2654418945312,892.5655517578125,725.6401977539062
432,850.5274658203125,654.269287109375,894.633544921875,724.4231567382812
433,849.5584716796875,652.8724365234375,895.0858154296875,725.8858032226562
434,849.6807861328125,652.872802734375,898.8651123046875,726.0895385742188
435,850.70849609375,655.0697021484375,901.8397827148438,726.3057861328125
436,852.3448486328125,656.1011962890625,902.46630859375,727.7078857421875
437,858.709228515625,657.51708984375,903.5592651367188,729.515380859375
438,867.4586181640625,658.477294921875,907.8397827148438,728.0284423828125
439,869.5853271484375,658.7091064453125,910.7177734375,729.2789306640625
440,865.78857421875,658.5410766601562,912.7012939453125,728.9595336914062
441,865.2491455078125,658.134033203125,913.663330078125,728.0391235351562
442,863.9957885742188,656.7277221679688,917.2805786132812,728.4413452148438
443,866.21044921875,657.2158203125,919.9096069335938,732.9550170898438
444,869.4852905273438,658.8755493164062,920.6867065429688,734.9086303710938
445,879.0203247070312,659.3843994140625,923.6281127929688,735.5143432617188
446,884.5025634765625,660.9814453125,927.7793579101562,733.8377075195312
447,884.4640502929688,661.8358154296875,930.8007202148438,735.5848388671875
448,881.5675048828125,661.3544921875,930.4744262695312,732.8002319335938
449,878.5512084960938,662.3896484375,933.7238159179688,733.9242553710938
450,878.4481201171875,662.0726318359375,935.6356201171875,737.9866333007812
451,881.73876953125,662.4598388671875,937.3418579101562,738.2909545898438
452,888.1490478515625,665.687255859375,937.5562133789062,739.2870483398438
453,902.079833984375,669.1083984375,942.8359985351562,740.7691650390625
454,900.3175048828125,669.7794189453125,946.1643676757812,741.9752807617188
455,895.6377563476562,669.3278198242188,948.8617553710938,741.6914672851562
456,896.6065673828125,668.527587890625,952.0895385742188,739.3468627929688
457,898.3313598632812,668.1290283203125,955.9747924804688,740.5421752929688
458,905.49169921875,666.588623046875,958.0946044921875,745.9124145507812
459,917.7171020507812,669.237548828125,963.2536010742188,747.5609130859375
460,929.864013671875,671.057373046875,970.0225219726562,747.3550415039062
461,928.8836059570312,671.4624633789062,975.1627807617188,746.6316528320312
462,925.6243286132812,670.8616333007812,977.6859741210938,745.4170532226562
463,928.0255737304688,670.63037109375,984.4846801757812,744.2702026367188
464,929.7755126953125,669.9990234375,989.8677978515625,747.4846801757812
465,938.4964599609375,673.163330078125,993.84228515625,750.1404418945312
466,948.78076171875,674.52685546875,994.1971435546875,751.9710083007812
467,964.5133666992188,676.6663208007812,998.9082641601562,752.4873657226562
468,967.6845703125,679.14306640625,1005.5108642578125,753.1358032226562
469,963.5701904296875,676.4512939453125,1013.7857666015625,751.73876953125
470,962.699951171875,674.17041015625,1017.9577026367188,750.1765747070312
471,966.4779052734375,672.5856323242188,1023.396240234375,749.6506958007812
472,970.938232421875,674.5115966796875,1029.611328125,752.0847778320312
473,975.7645263671875,675.4461669921875,1029.8135986328125,757.9035034179688
474,991.91845703125,678.368408203125,1034.5396728515625,754.6470336914062
475,1004.2210693359375,678.2955932617188,1039.69970703125,756.2893676757812
476,1002.767822265625,676.3292236328125,1046.23095703125,753.6725463867188
477,1001.5513916015625,675.992919921875,1051.860595703125,750.6433715820312
478,999.9364013671875,674.28955078125,1055.283935546875,752.7188110351562
479,1001.4320678710938,674.1809692382812,1062.78662109375,756.5868530273438
480,1012.6032104492188,678.70703125,1065.331298828125,758.677978515625
481,1020.601806640625,680.802490234375,1064.16552734375,761.3851928710938
482,1033.235107421875,680.7918701171875,1067.7908935546875,760.7748413085938
483,1038.1549072265625,681.655029296875,1076.0892333984375,759.8544311523438
484,1031.623779296875,679.431396484375,1078.7138671875,758.8269653320312
485,1030.35302734375,676.8186645507812,1083.0072021484375,753.5215454101562
486,1028.55908203125,674.605224609375,1086.4874267578125,753.24560546875
487,1031.4713134765625,674.8074340820312,1089.3502197265625,755.9974975585938
488,1041.0245361328125,675.9285278320312,1085.3902587890625,755.9324340820312
489,1044.902587890625,676.1383666992188,1081.8934326171875,754.9213256835938
490,1050.73681640625,675.810302734375,1083.0262451171875,752.699951171875
491,1042.9925537109375,675.2560424804688,1086.7957763671875,752.9356079101562
492,1037.04052734375,673.0364379882812,1088.1956787109375,750.0360717773438
493,1036.6505126953125,671.6375122070312,1090.0155029296875,746.8676147460938
494,1034.79833984375,671.1808471679688,1094.166259765625,747.7321166992188
495,1036.08642578125,671.3966674804688,1091.6666259765625,749.0938110351562
496,1043.245361328125,671.443359375,1086.8768310546875,749.0066528320312
497,1052.9912109375,671.99072265625,1087.1627197265625,746.8651123046875
498,1055.70458984375,671.247314453125,1090.5220947265625,743.4697875976562
499,1045.755859375,669.9576416015625,1092.544921875,740.2893676757812
500,1043.041748046875,667.23095703125,1093.718017578125,737.1257934570312
501,1043.09228515625,665.6334228515625,1100.1534423828125,733.7619018554688
502,1049.816162109375,664.6463623046875,1100.9996337890625,736.4969482421875
503,1055.888671875,665.130859375,1100.15478515625,736.4561157226562
504,1065.0301513671875,665.2613525390625,1096.6282958984375,735.759521484375
505,1070.994140625,663.761962890625,1096.575439453125,734.1040649414062
506,1067.3228759765625,660.9561767578125,1101.4334716796875,731.129638671875
507,1066.111083984375,658.673095703125,1107.428466796875,729.1289672851562
508,1063.789306640625,656.732421875,1110.975341796875,724.9177856445312
509,1064.4906005859375,656.03466796875,1115.9110107421875,723.468017578125
510,1067.53466796875,656.728271484375,1118.2706298828125,723.2931518554688
511,1073.2591552734375,655.54443359375,1115.3516845703125,723.1779174804688
512,1084.82763671875,654.0617065429688,1114.8675537109375,723.3825073242188
513,1091.8521728515625,654.4944458007812,1118.2039794921875,721.2382202148438
514,1088.999267578125,652.1380615234375,1122.321044921875,719.08837890625
515,1086.43359375,648.9302978515625,1125.9356689453125,714.8960571289062
516,1086.2926025390625,647.294189453125,1130.9425048828125,711.2688598632812
517,1087.143798828125,647.3836669921875,1135.60400390625,711.2609252929688
518,1091.3489990234375,646.3275146484375,1140.1575927734375,710.9544067382812
519,1099.846435546875,647.576171875,1139.679931640625,712.2274169921875
520,1109.02197265625,646.8863525390625,1138.7520751953125,712.9832153320312
521,1114.19091796875,645.0225219726562,1137.3787841796875,709.8652954101562
522,1117.19580078125,642.3367919921875,1142.3358154296875,706.0179443359375
523,1114.9085693359375,640.9405517578125,1146.9678955078125,704.7550048828125
524,1115.73779296875,639.0501708984375,1152.7327880859375,701.3203125
525,1116.5595703125,638.7515869140625,1161.7298583984375,701.1721801757812
526,1120.958984375,638.4442138671875,1171.2657470703125,700.5780029296875
527,1125.781494140625,639.3450927734375,1174.1099853515625,699.6239624023438
528,1135.067626953125,641.220947265625,1178.0428466796875,703.0536499023438
529,1142.506591796875,641.552001953125,1175.9188232421875,703.7131958007812
530,1150.669189453125,640.837158203125,1177.749755859375,703.6165161132812
531,1155.1015625,639.869873046875,1183.9266357421875,703.7811889648438
532,1157.219970703125,638.4227294921875,1186.6827392578125,701.4075317382812
533,1158.93310546875,636.4788818359375,1190.4027099609375,700.6175537109375
534,1161.894287109375,637.1671142578125,1196.066650390625,699.8466796875
535,1164.083984375,637.1906127929688,1203.177978515625,698.9564819335938
536,1167.869384765625,639.1934814453125,1204.997314453125,700.4050903320312
537,1170.30615234375,641.3712158203125,1204.2696533203125,699.8140869140625
538,1172.653564453125,641.774658203125,1203.796142578125,698.6829223632812
539,1176.4442138671875,640.0252685546875,1205.6788330078125,700.4867553710938
540,1180.406982421875,640.0760498046875,1211.8765869140625,699.2371215820312
541,1179.8109130859375,638.4132080078125,1216.4107666015625,699.7216186523438
542,1182.552001953125,638.9577026367188,1218.3687744140625,698.1237182617188
543,1182.598876953125,638.1533203125,1218.440673828125,697.3505249023438
544,1182.7265625,638.7163696289062,1219.1485595703125,696.3952026367188
545,1182.7017822265625,637.7164916992188,1217.2896728515625,696.3915405273438
546,1182.6064453125,636.5874633789062,1214.432373046875,695.7909545898438
547,1182.923095703125,635.2094116210938,1211.2418212890625,695.3336791992188
548,1181.109375,634.7626342773438,1209.8238525390625,694.5524291992188
549,1178.98681640625,632.7802734375,1208.359130859375,693.7342529296875
550,1176.0693359375,631.380615234375,1204.8057861328125,694.455322265625
551,1174.046142578125,630.8858642578125,1203.6158447265625,693.1049194335938
552,1172.040283203125,630.260009765625,1202.0897216796875,691.6502075195312
553,1168.882568359375,629.4755859375,1198.6705322265625,691.8314208984375
554,1164.1212158203125,628.80322265625,1195.3458251953125,691.3447265625
555,1161.531494140625,627.7125244140625,1191.213134765625,690.304931640625
556,1156.7607421875,627.618896484375,1187.630126953125,691.1533813476562
557,1152.6259765625,626.530517578125,1183.7022705078125,691.1268310546875
558,1148.612548828125,626.5721435546875,1178.6827392578125,690.39208984375
559,1142.8232421875,625.8499755859375,1175.2435302734375,691.5396118164062
560,1139.2060546875,624.0321655273438,1169.8868408203125,689.9347534179688
561,1133.0648193359375,624.2218017578125,1164.3055419921875,688.8800659179688
562,1129.5670166015625,624.1373291015625,1157.5103759765625,688.9923706054688
563,1124.9840087890625,623.039794921875,1150.6898193359375,689.5449829101562
564,1117.3695068359375,622.470947265625,1144.8804931640625,686.5103149414062
565,1114.060546875,623.3017578125,1140.4412841796875,687.3350219726562
566,1108.5633544921875,623.2716064453125,1135.3890380859375,685.0543212890625
567,1106.335693359375,623.10595703125,1131.8770751953125,686.0616455078125
568,1099.4970703125,623.6643676757812,1128.1539306640625,688.1382446289062
569,1095.9334716796875,622.9442749023438,1125.0904541015625,686.6577758789062
570,1092.30615234375,623.3070068359375,1121.8734130859375,687.9083862304688
571,1090.115234375,622.658447265625,1119.0924072265625,688.8877563476562
572,1086.5765380859375,622.2596435546875,1112.7679443359375,687.5203857421875
573,1085.28662109375,620.1273193359375,1109.5220947265625,686.85791015625
574,1081.883544921875,619.2763671875,1105.94873046875,686.2206420898438
575,1078.1207275390625,620.337158203125,1103.5174560546875,686.0624389648438
576,1074.9742431640625,620.6507568359375,1100.9373779296875,687.6345825195312
577,1067.187744140625,622.907958984375,1099.7841796875,687.4721069335938
578,1064.441650390625,623.2532958984375,1099.3363037109375,688.3251342773438
579,1063.0452880859375,623.6915283203125,1098.9112548828125,688.529541015625
580,1062.0633544921875,623.2593383789062,1098.6915283203125,688.9462280273438
581,1061.9739990234375,623.9918823242188,1097.5968017578125,688.1570434570312
582,1061.674560546875,622.8217163085938,1095.45458984375,687.0514526367188
583,1059.8834228515625,622.5687866210938,1093.0108642578125,686.9631958007812
584,1058.978759765625,622.3695068359375,1089.3416748046875,685.869873046875
585,1057.5616455078125,620.823974609375,1085.8355712890625,684.8634643554688
586,1054.70947265625,620.7769775390625,1083.4847412109375,684.1422729492188
587,1054.05224609375,619.7657470703125,1085.381591796875,686.3124389648438
588,1051.00927734375,619.1768798828125,1083.849609375,685.0470581054688
589,1050.23193359375,618.5852661132812,1084.5517578125,684.7222290039062
590,1048.5498046875,618.775634765625,1081.5499267578125,684.1821899414062
591,1046.21044921875,617.7177734375,1080.7335205078125,684.6045532226562
592,1044.8431396484375,618.0198974609375,1080.3900146484375,682.1077270507812
593,1044.038330078125,618.5213012695312,1077.2928466796875,681.7413940429688
594,1044.1639404296875,618.07568359375,1075.5789794921875,680.401123046875
595,1043.97705078125,618.0098876953125,1071.818115234375,678.4480590820312
596,1044.04150390625,617.9013061523438,1070.551513671875,677.9855346679688
597,1044.329833984375,617.6729736328125,1071.5169677734375,678.2521362304688
598,1044.196533203125,618.4461059570312,1072.6163330078125,677.4269409179688
599,1042.961669921875,618.5628662109375,1073.7606201171875,678.1477661132812
600,1041.37646484375,619.4874267578125,1074.1380615234375,678.5859375
601,1039.248779296875,619.7722778320312,1074.2794189453125,678.2258911132812
602,1038.02734375,620.3439331054688,1072.6800537109375,678.2233276367188
603,1035.156494140625,620.05908203125,1069.678466796875,679.4893798828125
604,1032.00927734375,620.1307373046875,1064.2501220703125,678.3027954101562
605,1027.364990234375,620.0934448242188,1061.6041259765625,678.1213989257812
606,1022.0531005859375,617.99658203125,1062.1865234375,678.291748046875
607,1018.17724609375,616.5224609375,1060.74609375,677.4000854492188
608,1016.0162963867188,616.2860107421875,1060.065185546875,675.7172241210938
609,1017.0452880859375,615.2969970703125,1054.3984375,675.0385131835938
610,1016.1246948242188,615.9157104492188,1048.541748046875,674.4592895507812
611,1016.5098876953125,616.0028076171875,1042.52001953125,675.4492797851562
612,1015.6669311523438,616.717529296875,1043.8134765625,675.6461791992188
613,1011.1800537109375,617.187744140625,1044.82568359375,675.2026977539062
614,1004.90625,617.06396484375,1046.102783203125,675.651123046875
615,1000.1865234375,617.3878784179688,1045.552734375,676.2433471679688
616,996.7491455078125,616.4611206054688,1041.5087890625,673.5783081054688
617,991.2578125,616.7744750976562,1034.57421875,674.3135375976562
618,985.9744873046875,615.9775390625,1024.685546875,673.7427978515625
619,983.3983154296875,612.020751953125,1017.9891357421875,673.8259887695312
620,979.7217407226562,610.8267822265625,1017.0214233398438,673.7491455078125
621,978.942626953125,609.864990234375,1018.13818359375,671.4913330078125
622,976.6784057617188,607.8734130859375,1015.0411987304688,668.433349609375
623,972.243408203125,606.1149291992188,1013.3628540039062,667.2597045898438
624,969.8479614257812,606.981201171875,1006.5287475585938,665.7721557617188
625,966.5392456054688,608.3917236328125,1001.2985229492188,665.0013427734375
626,966.01171875,608.388671875,991.0352783203125,665.5822143554688
627,964.7063598632812,608.1627197265625,986.5508422851562,666.0758666992188
628,960.8128051757812,606.9625854492188,985.9736938476562,663.9907836914062
629,957.1448364257812,604.98291015625,989.0597534179688,662.1459350585938
630,952.76220703125,603.13525390625,986.879150390625,663.2427368164062
631,947.18701171875,602.488037109375,983.490234375,662.8695678710938
632,945.0274658203125,602.4742431640625,980.1199951171875,661.4160766601562
633,941.6943969726562,602.0125122070312,970.2833862304688,661.2157592773438
634,934.6939086914062,602.0014038085938,966.7424926757812,661.0745239257812
635,929.236083984375,601.5279541015625,958.7598266601562,662.0031127929688
636,920.403564453125,601.4566650390625,956.1148071289062,660.7992553710938
637,917.3256225585938,599.8821411132812,956.7504272460938,659.5133666992188
638,917.7841186523438,600.40478515625,953.5083618164062,659.0042114257812
639,912.2298583984375,601.30224609375,953.1832275390625,658.0936889648438
640,907.8922119140625,602.55029296875,949.2097778320312,655.4317016601562
641,906.0183715820312,604.3428955078125,943.3444213867188,656.0052490234375
642,900.223388671875,605.1510009765625,935.5658569335938,656.2929077148438
643,899.1981201171875,605.2252197265625,928.7108764648438,656.2130737304688
644,895.5604248046875,606.0286865234375,923.448486328125,654.8107299804688
645,892.018798828125,605.9862060546875,921.9244995117188,655.0587158203125
646,887.505126953125,604.67724609375,922.6826171875,656.09423828125
647,882.0738525390625,604.0457153320312,922.36767578125,657.1510620117188
648,873.6419677734375,603.478271484375,917.53125,657.6793212890625
649,867.3565063476562,605.3941650390625,910.7916870117188,660.6387329101562
650,867.42578125,604.8358154296875,903.836669921875,660.6272583007812
651,863.203125,603.9613037109375,898.9962158203125,660.7393188476562
652,862.102294921875,603.828857421875,897.0245361328125,659.6586303710938
653,864.6038818359375,605.6673583984375,894.80859375,660.9844360351562
654,864.02783203125,606.3458862304688,892.4265747070312,662.9258422851562
655,860.9412231445312,607.9620361328125,890.0549926757812,665.0526733398438
656,860.4611206054688,609.3524169921875,884.9478149414062,664.9768676757812
657,857.218994140625,608.8519287109375,881.4645385742188,664.9281616210938
658,850.665771484375,608.1724243164062,881.1378173828125,665.9064331054688
659,845.9337158203125,608.4945068359375,879.80859375,665.8568725585938
660,843.3404541015625,609.1749877929688,876.20458984375,668.5308227539062
661,842.8008422851562,610.6787109375,871.4762573242188,669.7402954101562
662,842.7786254882812,612.5008544921875,864.8856811523438,670.629150390625
663,841.3992919921875,612.7080078125,860.710693359375,672.1779174804688
664,834.1400146484375,613.17626953125,855.8594360351562,674.516357421875
665,828.9252319335938,614.7635498046875,855.9142456054688,675.5922241210938
666,825.959716796875,615.697509765625,855.0293579101562,675.8002319335938
667,825.151611328125,618.148193359375,849.2074584960938,676.4647216796875
668,821.3895263671875,618.6676025390625,843.13916015625,678.3468017578125
669,816.9210205078125,618.3922119140625,840.9796142578125,678.5216674804688
670,813.0228881835938,618.4647216796875,840.3070678710938,678.2685546875
671,808.9000854492188,619.9473876953125,838.2592163085938,679.037353515625
672,804.1683349609375,621.3627319335938,837.1425170898438,680.7236938476562
673,802.692626953125,624.1060791015625,834.3870849609375,679.9613037109375
674,801.5701904296875,627.2803955078125,832.728515625,681.5094604492188
675,798.88916015625,628.8653564453125,833.4164428710938,684.3416748046875
676,790.3594360351562,630.790283203125,829.5458374023438,684.8814697265625
677,786.0447387695312,632.4876708984375,827.0907592773438,689.0147094726562
678,784.7723388671875,633.3687744140625,826.1049194335938,689.6797485351562
679,783.6910400390625,636.3145751953125,823.40478515625,693.3400268554688
680,786.591064453125,637.7001342773438,821.6123657226562,689.0021362304688
681,790.7464599609375,639.294921875,821.4964599609375,688.9140014648438
682,793.660400390625,640.3355712890625,821.923828125,690.358154296875
683,795.9088134765625,640.769775390625,822.7910766601562,695.9070434570312
684,796.8282470703125,643.5869750976562,824.1019897460938,699.9236450195312
685,796.9031982421875,645.41162109375,826.9453125,700.9031982421875
686,797.8765869140625,647.1405029296875,827.997802734375,701.9205322265625
687,799.15673828125,645.0555419921875,834.9208984375,704.2978515625
688,798.786865234375,645.3095703125,830.2822875976562,705.1445922851562
689,788.0343017578125,644.8331909179688,834.7468872070312,707.3128051757812
690,795.44970703125,651.0744018554688,834.7994384765625,705.7896118164062
691,796.5595092773438,652.690673828125,836.6057739257812,711.641845703125
692,798.8003540039062,654.9210205078125,834.0921020507812,716.1901245117188
693,797.7738647460938,656.4758911132812,831.7630004882812,719.6134643554688
694,795.7994995117188,658.2614135742188,830.6704711914062,719.3159790039062
695,795.2609252929688,662.1043090820312,826.5386352539062,720.3241577148438
696,791.1240844726562,662.5428466796875,830.2617797851562,720.9547729492188
697,787.7918701171875,661.7159423828125,830.5345458984375,719.5499877929688
698,786.4685668945312,663.7393798828125,830.5449829101562,724.3558959960938
699,785.008544921875,665.0404052734375,833.16015625,729.0840454101562
700,785.3192138671875,665.8564453125,826.389404296875,734.63232421875
701,785.5387573242188,667.4694213867188,818.3150024414062,735.2828979492188
702,784.5892333984375,670.239990234375,813.8287963867188,736.9546508789062
703,777.3296508789062,670.12939453125,818.8469848632812,734.5450439453125
704,774.4522705078125,670.9144287109375,820.8431396484375,732.2868041992188
705,773.6658325195312,670.4495239257812,821.0974731445312,734.9441528320312
706,770.65380859375,670.76611328125,816.3362426757812,738.3355102539062
707,771.1505126953125,672.162841796875,810.4638061523438,739.0439453125
708,770.013671875,673.2630615234375,805.5795288085938,737.9328002929688
709,768.2230224609375,675.3197631835938,796.5765380859375,740.0376586914062
710,766.130859375,674.8670654296875,794.3594970703125,737.86767578125
711,761.6365966796875,673.7471923828125,796.3319702148438,738.31884765625
712,756.6370239257812,672.719970703125,796.1306762695312,739.2504272460938
713,754.117919921875,672.7152099609375,791.9429321289062,742.9773559570312
714,750.764892578125,673.7977294921875,788.2989501953125,745.1823120117188
715,745.8025512695312,674.9112548828125,781.0369262695312,746.927001953125
716,737.5270385742188,677.4607543945312,775.8828735351562,748.4207153320312
717,729.05810546875,678.333251953125,768.328369140625,749.9196166992188
718,731.690673828125,677.7689819335938,771.7188110351562,749.0995483398438
719,729.2896728515625,677.4441528320312,771.7300415039062,746.7144165039062
720,723.729736328125,675.8811645507812,770.8356323242188,747.1842651367188
721,720.341552734375,679.061279296875,767.8116455078125,748.4300537109375
722,709.6915893554688,678.7337036132812,759.6663208007812,751.1101684570312
723,717.172607421875,683.74462890625,752.1865844726562,752.9323120117188
724,713.8383178710938,680.8828125,741.1785278320312,754.4926147460938
725,708.4962768554688,684.0066528320312,740.9590454101562,751.7330932617188
726,702.9180908203125,684.712158203125,742.1707763671875,752.449462890625
727,696.3685913085938,683.28369140625,740.8065795898438,750.6703491210938
728,689.9336547851562,685.2799072265625,737.2897338867188,751.3504028320312
729,687.5755615234375,683.0029907226562,731.4251098632812,752.3511352539062
730,680.4027099609375,683.2359619140625,723.2689819335938,751.88330078125
731,676.2337646484375,682.0118408203125,710.2344360351562,753.7064208984375
732,671.320068359375,680.9754638671875,707.9552612304688,752.3223266601562
733,669.8536376953125,679.3623046875,707.5834350585938,750.6173706054688
734,665.9517822265625,677.4696044921875,705.9835815429688,748.3971557617188
735,659.2676391601562,677.157958984375,702.4542846679688,745.5320434570312
736,656.94970703125,675.876708984375,694.279541015625,745.2540893554688
737,649.78564453125,675.62109375,687.8329467773438,746.492431640625
738,645.1282348632812,676.62841796875,681.4296264648438,745.5496826171875
739,641.7384033203125,676.9781494140625,680.3721923828125,745.9362182617188
740,638.5419311523438,677.4754638671875,682.7926635742188,742.7846069335938
741,631.8367919921875,675.3621826171875,679.91259765625,739.5211181640625
742,628.6273193359375,671.8662109375,674.969482421875,737.8140258789062
743,626.4798583984375,667.6510009765625,669.28515625,737.6150512695312
744,628.549072265625,667.84423828125,660.0254516601562,742.2214965820312
746,622.0409545898438,660.7925415039062,657.2323608398438,736.1720581054688
747,614.1085205078125,665.3446655273438,646.8735961914062,733.8110961914062
748,610.6077270507812,665.0948486328125,644.3496704101562,733.1921997070312
749,606.1536865234375,664.5341796875,642.1920776367188,728.2341918945312
